Time, Knob, ResponsePattern, StepNumber, Amplitude, Velocity, FunctionRatio, CameraSpeed
0.000, 1, Velocity, 0, 0, 2, 0.000, 1.000
16.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
33.333, 0.309, Velocity, 0, 0, 0.618, 0.000, 1.000
50.000, 0.309, Velocity, 0, 0, 0.618, 0.000, 1.000
66.667, 0.309, Velocity, 0, 0, 0.618, 0.000, 1.000
83.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
100.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
116.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
133.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
150.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
166.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
183.333, 0.309, Velocity, 0, 0, 0.618, 0.000, 1.000
200.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
216.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
233.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
250.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
266.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
283.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
300.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
316.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
333.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
350.000, 0.309, Velocity, 0, 0, 0.618, 0.000, 1.000
366.667, 0.309, Velocity, 0, 0, 0.618, 0.000, 1.000
383.333, 0.309, Velocity, 0, 0, 0.618, 0.000, 1.000
400.000, 0.309, Velocity, 0, 0, 0.618, 0.000, 1.000
416.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
433.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
450.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
466.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
483.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
500.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
516.667, 0.309, Velocity, 0, 0, 0.618, 0.000, 1.000
533.333, 0.309, Velocity, 0, 0, 0.618, 0.000, 1.000
550.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
566.667, 0.309, Velocity, 0, 0, 0.618, 0.000, 1.000
583.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
600.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
616.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
633.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
650.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
666.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
683.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
700.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
716.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
733.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
750.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
766.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
783.333, 0.311, Velocity, 0, 0, 0.622, 0.000, 1.000
800.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
816.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
833.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
850.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
866.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
883.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
900.000, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
916.667, 0.309, Velocity, 0, 0, 0.618, 0.000, 1.000
933.333, 0.309, Velocity, 0, 0, 0.618, 0.000, 1.000
950.000, 0.308, Velocity, 0, 0, 0.616, 0.000, 1.000
966.667, 0.307, Velocity, 0, 0, 0.614, 0.000, 1.000
983.333, 0.307, Velocity, 0, 0, 0.614, 0.000, 1.000
1000.000, 0.307, Velocity, 0, 0, 0.614, 0.000, 1.000
1016.667, 0.307, Velocity, 0, 0, 0.614, 0.000, 1.000
1033.333, 0.306, Velocity, 0, 0, 0.612, 0.000, 1.000
1050.000, 0.305, Velocity, 0, 0, 0.61, 0.000, 1.000
1066.667, 0.305, Velocity, 0, 0, 0.61, 0.000, 1.000
1083.333, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1100.000, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1116.667, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1133.333, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1150.000, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1166.667, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1183.333, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1200.000, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1216.667, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1233.333, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1250.000, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1266.667, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1283.333, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1300.000, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1316.667, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1333.333, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1350.000, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1366.667, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1383.333, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1400.000, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1416.667, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1433.333, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1450.000, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1466.667, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1483.333, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1500.000, 0.302, Velocity, 0, 0, 0.604, 0.000, 1.000
1516.667, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1533.333, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1550.000, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1566.667, 0.302, Velocity, 0, 0, 0.604, 0.000, 1.000
1583.333, 0.302, Velocity, 0, 0, 0.604, 0.000, 1.000
1600.000, 0.302, Velocity, 0, 0, 0.604, 0.000, 1.000
1616.667, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1633.333, 0.303, Velocity, 0, 0, 0.606, 0.000, 1.000
1650.000, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1666.667, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1683.333, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1700.000, 0.304, Velocity, 0, 0, 0.608, 0.000, 1.000
1716.667, 0.305, Velocity, 0, 0, 0.61, 0.000, 1.000
1733.333, 0.306, Velocity, 0, 0, 0.612, 0.000, 1.000
1750.000, 0.308, Velocity, 0, 0, 0.616, 0.000, 1.000
1766.667, 0.308, Velocity, 0, 0, 0.616, 0.000, 1.000
1783.333, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
1800.000, 0.314, Velocity, 0, 0, 0.628, 0.000, 1.000
1816.667, 0.317, Velocity, 0, 0, 0.634, 0.000, 1.000
1833.333, 0.321, Velocity, 0, 0, 0.642, 0.000, 1.000
1850.000, 0.326, Velocity, 0, 0, 0.652, 0.000, 1.000
1866.667, 0.331, Velocity, 0, 0, 0.662, 0.000, 1.000
1883.333, 0.335, Velocity, 0, 0, 0.67, 0.000, 1.000
1900.000, 0.338, Velocity, 0, 0, 0.676, 0.000, 1.000
1916.667, 0.342, Velocity, 0, 0, 0.684, 0.000, 1.000
1933.333, 0.346, Velocity, 0, 0, 0.692, 0.000, 1.000
1950.000, 0.35, Velocity, 0, 0, 0.7, 0.000, 1.000
1966.667, 0.352, Velocity, 0, 0, 0.704, 0.000, 1.000
1983.333, 0.354, Velocity, 0, 0, 0.708, 0.000, 1.000
2000.000, 0.356, Velocity, 0, 0, 0.712, 0.000, 1.000
2016.667, 0.356, Velocity, 0, 0, 0.712, 0.000, 1.000
2033.333, 0.359, Velocity, 0, 0, 0.718, 0.000, 1.000
2050.000, 0.36, Velocity, 0, 0, 0.72, 0.000, 1.000
2066.667, 0.36, Velocity, 0, 0, 0.72, 0.000, 1.000
2083.333, 0.36, Velocity, 0, 0, 0.72, 0.000, 1.000
2100.000, 0.36, Velocity, 0, 0, 0.72, 0.000, 1.000
2116.667, 0.361, Velocity, 0, 0, 0.722, 0.000, 1.000
2133.333, 0.361, Velocity, 0, 0, 0.722, 0.000, 1.000
2150.000, 0.363, Velocity, 0, 0, 0.726, 0.000, 1.000
2166.667, 0.365, Velocity, 0, 0, 0.73, 0.000, 1.000
2183.333, 0.365, Velocity, 0, 0, 0.73, 0.000, 1.000
2200.000, 0.366, Velocity, 0, 0, 0.732, 0.000, 1.000
2216.667, 0.366, Velocity, 0, 0, 0.732, 0.000, 1.000
2233.333, 0.366, Velocity, 0, 0, 0.732, 0.000, 1.000
2250.000, 0.366, Velocity, 0, 0, 0.732, 0.000, 1.000
2266.667, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2283.333, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2300.000, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2316.667, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2333.333, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2350.000, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2366.667, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2383.333, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2400.000, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2416.667, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2433.333, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2450.000, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2466.667, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2483.333, 0.367, Velocity, 0, 0, 0.734, 0.000, 1.000
2500.000, 0.369, Velocity, 0, 0, 0.738, 0.000, 1.000
2516.667, 0.371, Velocity, 0, 0, 0.742, 0.000, 1.000
2533.333, 0.374, Velocity, 0, 0, 0.748, 0.000, 1.000
2550.000, 0.377, Velocity, 0, 0, 0.754, 0.000, 1.000
2566.667, 0.382, Velocity, 0, 0, 0.764, 0.000, 1.000
2583.333, 0.393, Velocity, 0, 0, 0.786, 0.000, 1.000
2600.000, 0.399, Velocity, 0, 0, 0.798, 0.000, 1.000
2616.667, 0.404, Velocity, 0, 0, 0.808, 0.000, 1.000
2633.333, 0.41, Velocity, 0, 0, 0.82, 0.000, 1.000
2650.000, 0.416, Velocity, 0, 0, 0.832, 0.000, 1.000
2666.667, 0.421, Velocity, 0, 0, 0.842, 0.000, 1.000
2683.333, 0.426, Velocity, 0, 0, 0.852, 0.000, 1.000
2700.000, 0.432, Velocity, 0, 0, 0.864, 0.000, 1.000
2716.667, 0.438, Velocity, 0, 0, 0.876, 0.000, 1.000
2733.333, 0.446, Velocity, 0, 0, 0.892, 0.000, 1.000
2750.000, 0.45, Velocity, 0, 0, 0.9, 0.000, 1.000
2766.667, 0.465, Velocity, 0, 0, 0.93, 0.000, 1.000
2783.333, 0.47, Velocity, 0, 0, 0.94, 0.000, 1.000
2800.000, 0.476, Velocity, 0, 0, 0.952, 0.000, 1.000
2816.667, 0.482, Velocity, 0, 0, 0.964, 0.000, 1.000
2833.333, 0.486, Velocity, 0, 0, 0.972, 0.000, 1.000
2850.000, 0.49, Velocity, 0, 0, 0.98, 0.000, 1.000
2866.667, 0.493, Velocity, 0, 0, 0.986, 0.000, 1.000
2883.333, 0.496, Velocity, 0, 0, 0.992, 0.000, 1.000
2900.000, 0.502, Velocity, 0, 0, 1.004, 0.000, 1.000
2916.667, 0.507, Velocity, 0, 0, 1.014, 0.000, 1.000
2933.333, 0.511, Velocity, 0, 0, 1.022, 0.000, 1.000
2950.000, 0.516, Velocity, 0, 0, 1.032, 0.000, 1.000
2966.667, 0.521, Velocity, 0, 0, 1.042, 0.000, 1.000
2983.333, 0.527, Velocity, 0, 0, 1.054, 0.000, 1.000
3000.000, 0.53, Velocity, 0, 0, 1.06, 0.000, 1.000
3016.667, 0.535, Velocity, 0, 0, 1.07, 0.000, 1.000
3033.333, 0.546, Velocity, 0, 0, 1.092, 0.000, 1.000
3050.000, 0.554, Velocity, 0, 0, 1.108, 0.000, 1.000
3066.667, 0.562, Velocity, 0, 0, 1.124, 0.000, 1.000
3083.333, 0.569, Velocity, 0, 0, 1.138, 0.000, 1.000
3100.000, 0.573, Velocity, 0, 0, 1.146, 0.000, 1.000
3116.667, 0.578, Velocity, 0, 0, 1.156, 0.000, 1.000
3133.333, 0.581, Velocity, 0, 0, 1.162, 0.000, 1.000
3150.000, 0.582, Velocity, 0, 0, 1.164, 0.000, 1.000
3166.667, 0.586, Velocity, 0, 0, 1.172, 0.000, 1.000
3183.333, 0.588, Velocity, 0, 0, 1.176, 0.000, 1.000
3200.000, 0.588, Velocity, 0, 0, 1.176, 0.000, 1.000
3216.667, 0.588, Velocity, 0, 0, 1.176, 0.000, 1.000
3233.333, 0.59, Velocity, 0, 0, 1.18, 0.000, 1.000
3250.000, 0.592, Velocity, 0, 0, 1.184, 0.000, 1.000
3266.667, 0.592, Velocity, 0, 0, 1.184, 0.000, 1.000
3283.333, 0.592, Velocity, 0, 0, 1.184, 0.000, 1.000
3300.000, 0.591, Velocity, 0, 0, 1.182, 0.000, 1.000
3316.667, 0.591, Velocity, 0, 0, 1.182, 0.000, 1.000
3333.333, 0.592, Velocity, 0, 0, 1.184, 0.000, 1.000
