Time, Knob, ResponsePattern, StepNumber, Amplitude, Velocity, FunctionRatio, CameraSpeed
0.000, 1, Velocity, 0, 0, 2, 0.000, 1.000
16.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
33.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
50.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
66.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
83.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
100.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
116.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
133.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
150.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
166.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
183.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
200.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
216.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
233.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
250.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
266.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
283.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
300.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
316.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
333.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
350.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
366.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
383.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
400.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
416.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
433.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
450.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
466.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
483.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
500.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
516.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
533.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
550.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
566.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
583.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
600.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
616.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
633.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
650.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
666.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
683.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
700.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
716.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
733.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
750.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
766.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
783.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
800.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
816.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
833.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
850.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
866.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
883.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
900.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
916.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
933.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
950.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
966.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
983.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1000.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1016.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1033.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1050.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1066.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1083.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1100.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1116.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1133.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1150.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1166.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1183.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1200.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1216.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1233.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1250.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1266.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1283.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1300.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1316.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1333.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1350.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1366.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1383.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1400.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1416.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1433.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1450.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1466.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1483.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1500.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1516.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1533.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1550.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1566.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1583.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1600.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1616.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1633.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1650.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1666.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1683.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1700.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1716.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1733.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1750.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1766.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1783.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1800.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1816.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1833.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1850.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1866.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1883.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1900.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1916.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1933.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1950.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
1966.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
1983.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2000.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2016.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2033.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2050.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2066.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2083.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2100.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2116.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2133.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2150.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2166.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2183.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2200.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2216.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2233.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2250.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2266.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2283.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2300.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2316.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2333.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2350.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2366.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2383.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2400.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2416.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2433.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2450.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2466.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2483.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2500.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2516.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2533.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2550.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2566.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2583.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2600.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2616.667, 0.27, Velocity, 0, 0, 0.538, 0.000, 1.000
2633.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2650.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2666.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2683.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2700.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2716.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2733.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2750.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2766.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2783.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2800.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2816.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2833.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2850.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2866.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2883.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2900.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2916.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2933.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2950.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
2966.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
2983.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3000.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3016.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3033.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3050.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3066.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3083.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3100.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3116.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3133.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3150.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3166.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3183.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3200.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3216.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3233.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3250.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3266.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3283.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3300.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3316.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3333.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3350.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3366.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3383.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3400.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3416.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3433.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3450.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3466.667, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3483.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3500.000, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3516.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3533.333, 0.269, Velocity, 0, 0, 0.538, 0.000, 1.000
3550.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3566.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3583.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3600.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3616.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3633.333, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3650.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3666.667, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3683.334, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3700.000, 0.27, Velocity, 0, 0, 0.54, 0.000, 1.000
3716.667, 0.271, Velocity, 0, 0, 0.542, 0.000, 1.000
3733.333, 0.28, Velocity, 0, 0, 0.56, 0.000, 1.000
3750.000, 0.293, Velocity, 0, 0, 0.586, 0.000, 1.000
3766.667, 0.31, Velocity, 0, 0, 0.62, 0.000, 1.000
3783.333, 0.333, Velocity, 0, 0, 0.666, 0.000, 1.000
3800.000, 0.358, Velocity, 0, 0, 0.716, 0.000, 1.000
3816.667, 0.411, Velocity, 0, 0, 0.822, 0.000, 1.000
3833.333, 0.411, Velocity, 0, 0, 0.822, 0.000, 1.000
3850.000, 0.48, Velocity, 0, 0, 0.96, 0.000, 1.000
3866.667, 0.506, Velocity, 0, 0, 1.012, 0.000, 1.000
3883.333, 0.533, Velocity, 0, 0, 1.066, 0.000, 1.000
3900.000, 0.562, Velocity, 0, 0, 1.124, 0.000, 1.000
3916.667, 0.584, Velocity, 0, 0, 1.168, 0.000, 1.000
3933.334, 0.604, Velocity, 0, 0, 1.208, 0.000, 1.000
3950.000, 0.622, Velocity, 0, 0, 1.244, 0.000, 1.000
3966.667, 0.641, Velocity, 0, 0, 1.282, 0.000, 1.000
3983.333, 0.662, Velocity, 0, 0, 1.324, 0.000, 1.000
4000.000, 0.677, Velocity, 0, 0, 1.354, 0.000, 1.000
4016.667, 0.689, Velocity, 0, 0, 1.378, 0.000, 1.000
4033.334, 0.697, Velocity, 0, 0, 1.394, 0.000, 1.000
4050.000, 0.704, Velocity, 0, 0, 1.408, 0.000, 1.000
4066.667, 0.71, Velocity, 0, 0, 1.42, 0.000, 1.000
4083.333, 0.714, Velocity, 0, 0, 1.428, 0.000, 1.000
4100.000, 0.718, Velocity, 0, 0, 1.436, 0.000, 1.000
4116.667, 0.721, Velocity, 0, 0, 1.442, 0.000, 1.000
4133.333, 0.723, Velocity, 0, 0, 1.446, 0.000, 1.000
4150.000, 0.724, Velocity, 0, 0, 1.448, 0.000, 1.000
4166.667, 0.725, Velocity, 0, 0, 1.45, 0.000, 1.000
4183.333, 0.725, Velocity, 0, 0, 1.45, 0.000, 1.000
4200.000, 0.73, Velocity, 0, 0, 1.46, 0.000, 1.000
4216.667, 0.731, Velocity, 0, 0, 1.462, 0.000, 1.000
4233.333, 0.732, Velocity, 0, 0, 1.462, 0.000, 1.000
4250.000, 0.734, Velocity, 0, 0, 1.468, 0.000, 1.000
4266.667, 0.734, Velocity, 0, 0, 1.468, 0.000, 1.000
4283.334, 0.736, Velocity, 0, 0, 1.472, 0.000, 1.000
4300.000, 0.738, Velocity, 0, 0, 1.476, 0.000, 1.000
4316.667, 0.739, Velocity, 0, 0, 1.478, 0.000, 1.000
4333.333, 0.74, Velocity, 0, 0, 1.48, 0.000, 1.000
4350.000, 0.741, Velocity, 0, 0, 1.482, 0.000, 1.000
4366.667, 0.741, Velocity, 0, 0, 1.482, 0.000, 1.000
4383.333, 0.742, Velocity, 0, 0, 1.484, 0.000, 1.000
4400.000, 0.742, Velocity, 0, 0, 1.484, 0.000, 1.000
4416.667, 0.742, Velocity, 0, 0, 1.484, 0.000, 1.000
4433.333, 0.742, Velocity, 0, 0, 1.484, 0.000, 1.000
4450.000, 0.743, Velocity, 0, 0, 1.486, 0.000, 1.000
4466.667, 0.741, Velocity, 0, 0, 1.482, 0.000, 1.000
4483.333, 0.742, Velocity, 0, 0, 1.484, 0.000, 1.000
4500.000, 0.741, Velocity, 0, 0, 1.482, 0.000, 1.000
4516.667, 0.74, Velocity, 0, 0, 1.48, 0.000, 1.000
4533.334, 0.739, Velocity, 0, 0, 1.478, 0.000, 1.000
4550.000, 0.739, Velocity, 0, 0, 1.478, 0.000, 1.000
4566.667, 0.738, Velocity, 0, 0, 1.476, 0.000, 1.000
4583.333, 0.736, Velocity, 0, 0, 1.472, 0.000, 1.000
4600.000, 0.737, Velocity, 0, 0, 1.474, 0.000, 1.000
4616.667, 0.737, Velocity, 0, 0, 1.474, 0.000, 1.000
4633.333, 0.738, Velocity, 0, 0, 1.476, 0.000, 1.000
4650.000, 0.738, Velocity, 0, 0, 1.476, 0.000, 1.000
4666.667, 0.739, Velocity, 0, 0, 1.478, 0.000, 1.000
4683.333, 0.738, Velocity, 0, 0, 1.476, 0.000, 1.000
4700.000, 0.738, Velocity, 0, 0, 1.476, 0.000, 1.000
4716.667, 0.738, Velocity, 0, 0, 1.476, 0.000, 1.000
4733.333, 0.738, Velocity, 0, 0, 1.476, 0.000, 1.000
4750.000, 0.737, Velocity, 0, 0, 1.474, 0.000, 1.000
4766.667, 0.738, Velocity, 0, 0, 1.476, 0.000, 1.000
4783.334, 0.739, Velocity, 0, 0, 1.478, 0.000, 1.000
4800.000, 0.738, Velocity, 0, 0, 1.476, 0.000, 1.000
4816.667, 0.739, Velocity, 0, 0, 1.478, 0.000, 1.000
4833.333, 0.74, Velocity, 0, 0, 1.48, 0.000, 1.000
4850.000, 0.74, Velocity, 0, 0, 1.48, 0.000, 1.000
4866.667, 0.742, Velocity, 0, 0, 1.484, 0.000, 1.000
4883.333, 0.744, Velocity, 0, 0, 1.488, 0.000, 1.000
4900.000, 0.749, Velocity, 0, 0, 1.498, 0.000, 1.000
4916.667, 0.754, Velocity, 0, 0, 1.508, 0.000, 1.000
4933.333, 0.757, Velocity, 0, 0, 1.514, 0.000, 1.000
4950.000, 0.759, Velocity, 0, 0, 1.518, 0.000, 1.000
4966.667, 0.761, Velocity, 0, 0, 1.522, 0.000, 1.000
4983.333, 0.762, Velocity, 0, 0, 1.524, 0.000, 1.000
5000.000, 0.766, Velocity, 0, 0, 1.532, 0.000, 1.000
5016.667, 0.767, Velocity, 0, 0, 1.534, 0.000, 1.000
5033.334, 0.768, Velocity, 0, 0, 1.536, 0.000, 1.000
