cond,frame,time_s,lap_meanabs,rms_contrast,diff_rms,roi_w,roi_h
C4_linear_suppressed,141,2.35,0.022083234041929245,0.15120892226696014,0.013960011303424835,321,594
C4_linear_suppressed,142,2.3666666666666667,0.022189529612660408,0.15082885324954987,0.013738865964114666,321,594
C4_linear_suppressed,143,2.3833333333333333,0.02230297401547432,0.15074357390403748,0.013680607080459595,321,594
C4_linear_suppressed,144,2.4,0.02240251563489437,0.15059176087379456,0.013695275411009789,321,594
C4_linear_suppressed,145,2.4166666666666665,0.022007547318935394,0.15036392211914062,0.013609718531370163,321,594
C4_linear_suppressed,146,2.433333333333333,0.022064514458179474,0.15000256896018982,0.013403649441897869,321,594
C4_linear_suppressed,147,2.45,0.022117624059319496,0.14998775720596313,0.013326741755008698,321,594
C4_linear_suppressed,148,2.466666666666667,0.02201034314930439,0.14974093437194824,0.013315984047949314,321,594
C4_linear_suppressed,149,2.4833333333333334,0.022191908210515976,0.14975468814373016,0.01312684454023838,321,594
C4_linear_suppressed,150,2.5,0.021895738318562508,0.1494721621274948,0.0,322,594
C4_linear_suppressed,151,2.5166666666666666,0.02222852222621441,0.14982594549655914,0.0,321,594
C4_linear_suppressed,152,2.533333333333333,0.02193852886557579,0.14982256293296814,0.01311098039150238,321,594
C4_linear_suppressed,153,2.55,0.021977191790938377,0.14967308938503265,0.013105005025863647,321,594
C4_linear_suppressed,154,2.566666666666667,0.02195826917886734,0.14987917244434357,0.01309092529118061,321,594
C4_linear_suppressed,155,2.5833333333333335,0.021787770092487335,0.15002304315567017,0.013121429830789566,321,594
C4_linear_suppressed,156,2.6,0.021893687546253204,0.15007483959197998,0.013160460628569126,321,594
C4_linear_suppressed,157,2.6166666666666667,0.02188192680478096,0.15029184520244598,0.013187580741941929,321,594
C4_linear_suppressed,158,2.6333333333333333,0.022031737491488457,0.15044841170310974,0.013327422551810741,321,594
C4_linear_suppressed,159,2.65,0.02173302322626114,0.1507224589586258,0.013272112235426903,321,594
C4_linear_suppressed,160,2.6666666666666665,0.021704064682126045,0.15086598694324493,0.013439297676086426,321,594
C4_linear_suppressed,161,2.683333333333333,0.021655114367604256,0.15111143887043,0.01345493271946907,321,594
C4_linear_suppressed,162,2.7,0.021801305934786797,0.15131981670856476,0.01362574566155672,321,594
C4_linear_suppressed,163,2.716666666666667,0.022038234397768974,0.1517394483089447,0.013757891952991486,321,594
C4_linear_suppressed,164,2.7333333333333334,0.02209014631807804,0.15206225216388702,0.013913731090724468,321,594
C4_linear_suppressed,165,2.75,0.021903399378061295,0.15244467556476593,0.0141907949000597,321,594
C4_linear_suppressed,166,2.7666666666666666,0.02204827219247818,0.1530349999666214,0.014245407655835152,321,594
C4_linear_suppressed,167,2.783333333333333,0.02176699787378311,0.15354835987091064,0.014464300125837326,321,594
C4_linear_suppressed,168,2.8,0.021731790155172348,0.15390582382678986,0.014679697342216969,321,594
C4_linear_suppressed,169,2.816666666666667,0.021591689437627792,0.15433718264102936,0.014783352613449097,321,594
C4_linear_suppressed,170,2.8333333333333335,0.021733351051807404,0.15467235445976257,0.014941692352294922,321,594
C4_linear_suppressed,171,2.85,0.02186177298426628,0.15517520904541016,0.015091558918356895,321,594
C4_linear_suppressed,172,2.8666666666666667,0.02212691679596901,0.15574315190315247,0.015395761467516422,321,594
C4_linear_suppressed,173,2.8833333333333333,0.022187137976288795,0.1564050167798996,0.015612319111824036,321,594
C4_linear_suppressed,174,2.9,0.022302687168121338,0.15694846212863922,0.015892393887043,321,594
C4_linear_suppressed,175,2.9166666666666665,0.022005245089530945,0.1578100472688675,0.01618846319615841,321,594
C4_linear_suppressed,176,2.933333333333333,0.021858561784029007,0.15851391851902008,0.016514215618371964,321,594
C4_linear_suppressed,177,2.95,0.021854368969798088,0.15922263264656067,0.01655706949532032,321,594
C4_linear_suppressed,178,2.966666666666667,0.02202276885509491,0.1597047746181488,0.016787752509117126,321,594
C4_linear_suppressed,179,2.9833333333333334,0.022315314039587975,0.16009902954101562,0.01695895940065384,321,594
C4_linear_suppressed,180,3.0,0.022201823070645332,0.16042090952396393,0.0169813372194767,321,594
C4_linear_suppressed,181,3.0166666666666666,0.02231523022055626,0.16014590859413147,0.016972148790955544,321,594
C4_linear_suppressed,182,3.033333333333333,0.022212479263544083,0.1594567596912384,0.017037365585565567,321,594
C4_linear_suppressed,183,3.05,0.022399675101041794,0.15880462527275085,0.016911914572119713,321,594
C4_linear_suppressed,184,3.066666666666667,0.02242719568312168,0.15831896662712097,0.016806088387966156,321,594
C4_linear_suppressed,185,3.0833333333333335,0.022391490638256073,0.1575399488210678,0.016789639368653297,321,594
C4_linear_suppressed,186,3.1,0.022386102005839348,0.1568264663219452,0.016677524894475937,321,594
C4_linear_suppressed,187,3.1166666666666667,0.022454632446169853,0.15598513185977936,0.016546905040740967,321,594
C4_linear_suppressed,188,3.1333333333333333,0.022434476763010025,0.15545541048049927,0.016353031620383263,321,594
C4_linear_suppressed,189,3.15,0.0223684124648571,0.15469753742218018,0.016325416043400764,321,594
C4_linear_suppressed,190,3.1666666666666665,0.02227664366364479,0.15389680862426758,0.01617479883134365,321,594
C4_linear_suppressed,191,3.183333333333333,0.022404080256819725,0.15352243185043335,0.015950890257954597,321,594
C4_linear_suppressed,192,3.2,0.022490374743938446,0.15309134125709534,0.01580643653869629,321,594
C4_linear_suppressed,193,3.216666666666667,0.022294824942946434,0.15229173004627228,0.015758732333779335,321,594
C4_linear_suppressed,194,3.2333333333333334,0.02238285355269909,0.1517871767282486,0.01551374513655901,321,594
C4_linear_suppressed,195,3.25,0.022304615005850792,0.15112486481666565,0.015356265939772129,321,594
C4_linear_suppressed,196,3.2666666666666666,0.022440195083618164,0.15096049010753632,0.015131034888327122,321,594
C4_linear_suppressed,197,3.283333333333333,0.022552983835339546,0.1505495309829712,0.015074490569531918,321,594
C4_linear_suppressed,198,3.3,0.02251497656106949,0.14982379972934723,0.015018553473055363,321,594
C4_linear_suppressed,199,3.316666666666667,0.022582432255148888,0.1496860533952713,0.014611772261559963,321,594
C4_linear_suppressed,200,3.3333333333333335,0.022627267986536026,0.14942029118537903,0.014607001096010208,321,594
C4_linear_suppressed,201,3.35,0.022055266425013542,0.14905083179473877,0.014411034993827343,321,594
C4_linear_suppressed,202,3.3666666666666667,0.02200927585363388,0.14867329597473145,0.01421304140239954,321,594
C4_linear_suppressed,203,3.3833333333333333,0.022027624770998955,0.14856575429439545,0.013933541253209114,321,594
C4_linear_suppressed,204,3.4,0.022162701934576035,0.148376926779747,0.013980187475681305,321,594
C4_linear_suppressed,205,3.4166666666666665,0.02182672545313835,0.148171529173851,0.013785731047391891,321,594
C4_linear_suppressed,206,3.433333333333333,0.021938364952802658,0.14784973859786987,0.013593249954283237,321,594
C4_linear_suppressed,207,3.45,0.022089239209890366,0.1478474736213684,0.01351594552397728,321,594
C4_linear_suppressed,208,3.466666666666667,0.02207336202263832,0.14761562645435333,0.013560805469751358,321,594
C4_linear_suppressed,209,3.4833333333333334,0.022081010043621063,0.14760880172252655,0.013373603112995625,321,594
C4_linear_suppressed,210,3.5,0.021669559180736542,0.1475091129541397,0.0,320,594
C4_linear_suppressed,211,3.5166666666666666,0.02188463881611824,0.14771422743797302,0.0,321,594
C4_linear_suppressed,212,3.533333333333333,0.021674448624253273,0.14767062664031982,0.013237963430583477,321,594
C4_linear_suppressed,213,3.55,0.02175145037472248,0.14752961695194244,0.013246621005237103,321,594
C4_linear_suppressed,214,3.566666666666667,0.02186526544392109,0.14770087599754333,0.013134230859577656,321,594
C4_linear_suppressed,215,3.5833333333333335,0.02206900157034397,0.14785464107990265,0.013317572884261608,321,594
C4_linear_suppressed,216,3.6,0.022096315398812294,0.14814049005508423,0.013342110440135002,321,594
C4_linear_suppressed,217,3.6166666666666667,0.022069577127695084,0.14827726781368256,0.013331331312656403,321,594
C4_linear_suppressed,218,3.6333333333333333,0.022142138332128525,0.1485285460948944,0.013395213522017002,321,594
C4_linear_suppressed,219,3.65,0.021825740113854408,0.1488359421491623,0.013410513289272785,321,594
C4_linear_suppressed,220,3.6666666666666665,0.021724224090576172,0.1489727795124054,0.013548046350479126,321,594
C4_linear_suppressed,221,3.683333333333333,0.021746553480625153,0.14930108189582825,0.013426792807877064,321,594
C4_linear_suppressed,222,3.7,0.02163783647119999,0.1495431810617447,0.01352477353066206,321,594
C4_linear_suppressed,223,3.716666666666667,0.02169048972427845,0.149977445602417,0.013623659498989582,321,594
C4_linear_suppressed,224,3.7333333333333334,0.02187008038163185,0.1503671109676361,0.013789113610982895,321,594
C4_linear_suppressed,225,3.75,0.021887604147195816,0.15082935988903046,0.014125450514256954,321,594
C4_linear_suppressed,226,3.7666666666666666,0.021870819851756096,0.15148384869098663,0.014094142243266106,321,594
C4_linear_suppressed,227,3.783333333333333,0.02195597067475319,0.1519232541322708,0.014284839853644371,321,594
C4_linear_suppressed,228,3.8,0.021811669692397118,0.15243619680404663,0.014471437782049179,321,594
C4_linear_suppressed,229,3.816666666666667,0.02178715355694294,0.15284208953380585,0.014712689444422722,321,594
C4_linear_suppressed,230,3.8333333333333335,0.02166120521724224,0.15333637595176697,0.014970342628657818,321,594
C4_linear_suppressed,231,3.85,0.021579263731837273,0.15390066802501678,0.014950134791433811,321,594
C4_linear_suppressed,232,3.8666666666666667,0.021713439375162125,0.1544838845729828,0.015090669505298138,321,594
C4_linear_suppressed,233,3.8833333333333333,0.021793076768517494,0.15520107746124268,0.015400788746774197,321,594
C4_linear_suppressed,234,3.9,0.021787481382489204,0.15594355762004852,0.01568700186908245,321,594
C4_linear_suppressed,235,3.9166666666666665,0.02172323316335678,0.1567828506231308,0.015970995649695396,321,594
C4_linear_suppressed,236,3.933333333333333,0.0215953066945076,0.15769663453102112,0.016233941540122032,321,594
C4_linear_suppressed,237,3.95,0.02155005931854248,0.15844158828258514,0.016523640602827072,321,594
C4_linear_suppressed,238,3.966666666666667,0.021501852199435234,0.15908221900463104,0.016679739579558372,321,594
C4_linear_suppressed,239,3.9833333333333334,0.021690575405955315,0.1594044268131256,0.016643838956952095,321,594
C4_linear_suppressed,240,4.0,0.021492553874850273,0.1599220633506775,0.016712335869669914,321,594
C4_linear_suppressed,241,4.016666666666667,0.02148868702352047,0.1594739556312561,0.016654599457979202,321,594
C4_linear_suppressed,242,4.033333333333333,0.02156725339591503,0.15903913974761963,0.016702426597476006,321,594
C4_linear_suppressed,243,4.05,0.021609537303447723,0.15843985974788666,0.016676897183060646,321,594
C4_linear_suppressed,244,4.066666666666666,0.021638333797454834,0.1578071266412735,0.016639182344079018,321,594
C4_linear_suppressed,245,4.083333333333333,0.02166951261460781,0.15720437467098236,0.016528528183698654,321,594
C4_linear_suppressed,246,4.1,0.021732531487941742,0.15646450221538544,0.01649259589612484,321,594
C4_linear_suppressed,247,4.116666666666666,0.021881762892007828,0.15572915971279144,0.016364341601729393,321,594
C4_linear_suppressed,248,4.133333333333334,0.021838819608092308,0.15514664351940155,0.01624385640025139,321,594
C4_linear_suppressed,249,4.15,0.021800894290208817,0.15447528660297394,0.016133412718772888,321,594
C4_linear_suppressed,250,4.166666666666667,0.02064075507223606,0.1535939872264862,0.016081109642982483,321,594
C4_linear_suppressed,251,4.183333333333334,0.020820841193199158,0.1533433496952057,0.015523548237979412,321,594
C4_linear_suppressed,252,4.2,0.020911497995257378,0.152947336435318,0.015499572269618511,321,594
C4_linear_suppressed,253,4.216666666666667,0.021118564531207085,0.15241429209709167,0.01546611450612545,321,594
C4_linear_suppressed,254,4.233333333333333,0.021268540993332863,0.15170042216777802,0.015425051562488079,321,594
C4_linear_suppressed,255,4.25,0.02133895829319954,0.151044562458992,0.015175063163042068,321,594
C4_linear_suppressed,256,4.266666666666667,0.021534180268645287,0.15085405111312866,0.015091795474290848,321,594
C4_linear_suppressed,257,4.283333333333333,0.02173631079494953,0.15045379102230072,0.01508063729852438,321,594
C4_linear_suppressed,258,4.3,0.021622618660330772,0.14980855584144592,0.01487928256392479,321,594
C4_linear_suppressed,259,4.316666666666666,0.02166597545146942,0.14968913793563843,0.014463300816714764,321,594
C4_linear_suppressed,260,4.333333333333333,0.02169632911682129,0.1494152694940567,0.014368174597620964,321,594
C4_linear_suppressed,261,4.35,0.021626979112625122,0.14908820390701294,0.014323227107524872,321,594
C4_linear_suppressed,262,4.366666666666666,0.021757785230875015,0.14883160591125488,0.01422812044620514,321,594
C4_linear_suppressed,263,4.383333333333334,0.021842272952198982,0.14859358966350555,0.013994498178362846,321,594
C4_linear_suppressed,264,4.4,0.02184983901679516,0.14833100140094757,0.013938218355178833,321,594
C4_linear_suppressed,265,4.416666666666667,0.021621713414788246,0.14813239872455597,0.013650874607264996,321,594
C4_linear_suppressed,266,4.433333333333334,0.021612748503684998,0.14783111214637756,0.013494675047695637,321,594
C4_linear_suppressed,267,4.45,0.021593991667032242,0.1478506326675415,0.01332656480371952,321,594
C4_linear_suppressed,268,4.466666666666667,0.02144385129213333,0.1476164311170578,0.01325469184666872,321,594
C4_linear_suppressed,269,4.483333333333333,0.021514929831027985,0.14759328961372375,0.013007509522140026,321,594
C4_linear_suppressed,270,4.5,0.021110471338033676,0.14728790521621704,0.0,322,594
C4_linear_suppressed,271,4.516666666666667,0.021501850336790085,0.14757637679576874,0.0,321,594
C4_linear_suppressed,272,4.533333333333333,0.021261466667056084,0.14749960601329803,0.012823247350752354,321,594
