cond,frame,time_s,lap_meanabs,rms_contrast,diff_rms,roi_w,roi_h
C3_gauss_injected,0,0.0,0.01955828070640564,0.15428875386714935,0.0,321,594
C3_gauss_injected,1,0.016666666666666666,0.02087266743183136,0.15437732636928558,0.012659247033298016,321,594
C3_gauss_injected,2,0.03333333333333333,0.021801631897687912,0.154368057847023,0.013432183302938938,321,594
C3_gauss_injected,3,0.05,0.022064805030822754,0.1544327735900879,0.013916498981416225,321,594
C3_gauss_injected,4,0.06666666666666667,0.02559836022555828,0.15442855656147003,0.015022393316030502,321,594
C3_gauss_injected,5,0.08333333333333333,0.026317458599805832,0.15439282357692719,0.016119586303830147,321,594
C3_gauss_injected,6,0.1,0.026548057794570923,0.1544712334871292,0.016447072848677635,321,594
C3_gauss_injected,7,0.11666666666666667,0.0293106846511364,0.15436777472496033,0.017112163826823235,321,594
C3_gauss_injected,8,0.13333333333333333,0.029589980840682983,0.15429005026817322,0.017690807580947876,321,594
C3_gauss_injected,9,0.15,0.029678910970687866,0.15437497198581696,0.01776575855910778,321,594
C3_gauss_injected,10,0.16666666666666666,0.031216736882925034,0.15420001745224,0.018166132271289825,321,594
C3_gauss_injected,11,0.18333333333333332,0.03127942606806755,0.15426911413669586,0.018461013212800026,321,594
C3_gauss_injected,12,0.2,0.03226877376437187,0.15414761006832123,0.018671564757823944,321,594
C3_gauss_injected,13,0.21666666666666667,0.03251582756638527,0.15401716530323029,0.018887648358941078,321,594
C3_gauss_injected,14,0.23333333333333334,0.032538287341594696,0.1541179120540619,0.01890871673822403,321,594
C3_gauss_injected,15,0.25,0.0329618863761425,0.15398038923740387,0.01900346763432026,321,594
C3_gauss_injected,16,0.26666666666666666,0.03309326246380806,0.15384504199028015,0.019115542992949486,321,594
C3_gauss_injected,17,0.2833333333333333,0.03313608095049858,0.15395240485668182,0.019095726311206818,321,594
C3_gauss_injected,18,0.3,0.03312254697084427,0.15379641950130463,0.019057568162679672,321,594
C3_gauss_injected,19,0.31666666666666665,0.03320473060011864,0.1535933017730713,0.018908081576228142,321,594
C3_gauss_injected,20,0.3333333333333333,0.03316458314657211,0.15366144478321075,0.018759483471512794,321,594
C3_gauss_injected,21,0.35,0.032475266605615616,0.15336066484451294,0.0184661652892828,321,594
C3_gauss_injected,22,0.36666666666666664,0.032034724950790405,0.1531573385000229,0.017900247126817703,321,594
C3_gauss_injected,23,0.38333333333333336,0.03176752105355263,0.15318922698497772,0.017494605854153633,321,594
C3_gauss_injected,24,0.4,0.030324218794703484,0.15301500260829926,0.016893191263079643,321,594
C3_gauss_injected,25,0.4166666666666667,0.0294105913490057,0.15272261202335358,0.015995899215340614,321,594
C3_gauss_injected,26,0.43333333333333335,0.02901863493025303,0.1527191698551178,0.015339967794716358,321,594
C3_gauss_injected,27,0.45,0.027121709659695625,0.15244288742542267,0.014672097750008106,321,594
C3_gauss_injected,28,0.4666666666666667,0.02686331234872341,0.15251097083091736,0.01388998981565237,321,594
C3_gauss_injected,29,0.48333333333333334,0.02594878152012825,0.1523267775774002,0.013409900479018688,321,594
C3_gauss_injected,30,0.5,0.023662026971578598,0.15228280425071716,0.0,322,594
C3_gauss_injected,31,0.5166666666666667,0.023468414321541786,0.15229789912700653,0.0,321,594
C3_gauss_injected,32,0.5333333333333333,0.023478247225284576,0.15233293175697327,0.011834266595542431,321,594
C3_gauss_injected,33,0.55,0.023052427917718887,0.15228915214538574,0.011664682067930698,321,594
C3_gauss_injected,34,0.5666666666666667,0.02314423955976963,0.15241532027721405,0.01147180050611496,321,594
C3_gauss_injected,35,0.5833333333333334,0.022585559636354446,0.15242619812488556,0.011425438337028027,321,594
C3_gauss_injected,36,0.6,0.022573387250304222,0.15233655273914337,0.011367076076567173,321,594
C3_gauss_injected,37,0.6166666666666667,0.02258029393851757,0.15252289175987244,0.01130423042923212,321,594
C3_gauss_injected,38,0.6333333333333333,0.02226846106350422,0.15246979892253876,0.011303335428237915,321,594
C3_gauss_injected,39,0.65,0.022261470556259155,0.15260258316993713,0.011197516694664955,321,594
C3_gauss_injected,40,0.6666666666666666,0.02177012339234352,0.15266215801239014,0.011171120218932629,321,594
C3_gauss_injected,41,0.6833333333333333,0.021800315007567406,0.15261313319206238,0.011086340062320232,321,594
C3_gauss_injected,42,0.7,0.021891964599490166,0.15273095667362213,0.011080803349614143,321,594
C3_gauss_injected,43,0.7166666666666667,0.02170398086309433,0.15262864530086517,0.011178857646882534,321,594
C3_gauss_injected,44,0.7333333333333333,0.021728333085775375,0.15267314016819,0.011086993850767612,321,594
C3_gauss_injected,45,0.75,0.02135779894888401,0.1526842713356018,0.011029656045138836,321,594
C3_gauss_injected,46,0.7666666666666667,0.021450351923704147,0.1526472568511963,0.011103914119303226,321,594
C3_gauss_injected,47,0.7833333333333333,0.02145133726298809,0.15283440053462982,0.011081257835030556,321,594
