Time, Knob, ResponsePattern, StepNumber, Amplitude, Velocity, FunctionRatio, CameraSpeed
0.000, 1, Velocity, 0, 0, 2, 0.000, 1.000
16.667, 0, Velocity, 0, 0, 0, 0.000, 1.000
33.333, 0, Velocity, 0, 0, 0, 0.000, 1.000
50.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
66.667, 0, Velocity, 0, 0, 0, 0.000, 1.000
83.333, 0, Velocity, 0, 0, 0, 0.000, 1.000
100.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
116.667, 0, Velocity, 0, 0, 0, 0.000, 1.000
133.333, 0, Velocity, 0, 0, 0, 0.000, 1.000
150.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
166.667, 0, Velocity, 0, 0, 0, 0.000, 1.000
183.333, 0, Velocity, 0, 0, 0, 0.000, 1.000
200.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
216.667, 0, Velocity, 0, 0, 0, 0.000, 1.000
233.333, 0, Velocity, 0, 0, 0, 0.000, 1.000
250.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
266.667, 0, Velocity, 0, 0, 0, 0.000, 1.000
283.333, 0, Velocity, 0, 0, 0, 0.000, 1.000
300.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
316.667, 0, Velocity, 0, 0, 0, 0.000, 1.000
333.333, 0, Velocity, 0, 0, 0, 0.000, 1.000
350.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
366.667, 0, Velocity, 0, 0, 0, 0.000, 1.000
383.333, 0, Velocity, 0, 0, 0, 0.000, 1.000
400.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
416.667, 0, Velocity, 0, 0, 0, 0.000, 1.000
433.333, 0, Velocity, 0, 0, 0, 0.000, 1.000
450.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
466.667, 0, Velocity, 0, 0, 0, 0.000, 1.000
483.333, 0, Velocity, 0, 0, 0, 0.000, 1.000
500.000, 0, Velocity, 0, 0, 0, 0.000, 1.000
516.667, 0.004, Velocity, 0, 0, 0.008, 0.000, 1.000
533.333, 0.021, Velocity, 0, 0, 0.042, 0.000, 1.000
550.000, 0.038, Velocity, 0, 0, 0.076, 0.000, 1.000
566.667, 0.057, Velocity, 0, 0, 0.114, 0.000, 1.000
583.333, 0.091, Velocity, 0, 0, 0.182, 0.000, 1.000
600.000, 0.131, Velocity, 0, 0, 0.262, 0.000, 1.000
616.667, 0.175, Velocity, 0, 0, 0.35, 0.000, 1.000
633.333, 0.175, Velocity, 0, 0, 0.35, 0.000, 1.000
650.000, 0.199, Velocity, 0, 0, 0.398, 0.000, 1.000
666.667, 0.218, Velocity, 0, 0, 0.436, 0.000, 1.000
683.333, 0.237, Velocity, 0, 0, 0.474, 0.000, 1.000
700.000, 0.312, Velocity, 0, 0, 0.624, 0.000, 1.000
716.667, 0.328, Velocity, 0, 0, 0.656, 0.000, 1.000
733.333, 0.361, Velocity, 0, 0, 0.722, 0.000, 1.000
750.000, 0.375, Velocity, 0, 0, 0.75, 0.000, 1.000
766.667, 0.389, Velocity, 0, 0, 0.778, 0.000, 1.000
783.333, 0.401, Velocity, 0, 0, 0.802, 0.000, 1.000
800.000, 0.413, Velocity, 0, 0, 0.826, 0.000, 1.000
816.667, 0.423, Velocity, 0, 0, 0.846, 0.000, 1.000
833.333, 0.432, Velocity, 0, 0, 0.864, 0.000, 1.000
850.000, 0.451, Velocity, 0, 0, 0.902, 0.000, 1.000
866.667, 0.459, Velocity, 0, 0, 0.918, 0.000, 1.000
883.333, 0.475, Velocity, 0, 0, 0.95, 0.000, 1.000
900.000, 0.48, Velocity, 0, 0, 0.96, 0.000, 1.000
916.667, 0.484, Velocity, 0, 0, 0.968, 0.000, 1.000
933.333, 0.488, Velocity, 0, 0, 0.976, 0.000, 1.000
950.000, 0.494, Velocity, 0, 0, 0.988, 0.000, 1.000
966.667, 0.5, Velocity, 0, 0, 1, 0.000, 1.000
983.333, 0.515, Velocity, 0, 0, 1.014, 0.000, 1.000
1000.000, 0.526, Velocity, 0, 0, 1.052, 0.000, 1.000
1016.667, 0.536, Velocity, 0, 0, 1.072, 0.000, 1.000
1033.333, 0.546, Velocity, 0, 0, 1.092, 0.000, 1.000
1050.000, 0.559, Velocity, 0, 0, 1.118, 0.000, 1.000
1066.667, 0.563, Velocity, 0, 0, 1.126, 0.000, 1.000
1083.333, 0.566, Velocity, 0, 0, 1.132, 0.000, 1.000
1100.000, 0.567, Velocity, 0, 0, 1.134, 0.000, 1.000
1116.667, 0.567, Velocity, 0, 0, 1.134, 0.000, 1.000
1133.333, 0.567, Velocity, 0, 0, 1.134, 0.000, 1.000
1150.000, 0.566, Velocity, 0, 0, 1.132, 0.000, 1.000
1166.667, 0.564, Velocity, 0, 0, 1.128, 0.000, 1.000
1183.333, 0.563, Velocity, 0, 0, 1.126, 0.000, 1.000
1200.000, 0.561, Velocity, 0, 0, 1.122, 0.000, 1.000
1216.667, 0.56, Velocity, 0, 0, 1.12, 0.000, 1.000
1233.333, 0.56, Velocity, 0, 0, 1.12, 0.000, 1.000
1250.000, 0.558, Velocity, 0, 0, 1.116, 0.000, 1.000
1266.667, 0.557, Velocity, 0, 0, 1.114, 0.000, 1.000
1283.333, 0.557, Velocity, 0, 0, 1.114, 0.000, 1.000
1300.000, 0.556, Velocity, 0, 0, 1.112, 0.000, 1.000
1316.667, 0.556, Velocity, 0, 0, 1.112, 0.000, 1.000
1333.333, 0.556, Velocity, 0, 0, 1.112, 0.000, 1.000
1350.000, 0.556, Velocity, 0, 0, 1.112, 0.000, 1.000
1366.667, 0.557, Velocity, 0, 0, 1.114, 0.000, 1.000
1383.333, 0.557, Velocity, 0, 0, 1.114, 0.000, 1.000
