FrondFrameNum, FrondFrameLuminance, BackFrameNum, BackFrameLuminance, Time, Knob, ResponsePattern, StepNumber, Amplitude, Velocity
1, 1.000, 2, 1.000, 0.000, 1, Velocity, 0, 2, 2
1, 0.983, 2, 1.000, 16.667, 0.18, Velocity, 0, -0.46, 0.36
1, 0.967, 2, 1.000, 33.333, 0.18, Velocity, 0, -0.46, 0.36
1, 0.950, 2, 1.000, 50.000, 0.18, Velocity, 0, -0.46, 0.36
1, 0.933, 2, 1.000, 66.667, 0.179, Velocity, 0, -0.463, 0.358
1, 0.917, 2, 1.000, 83.333, 0.179, Velocity, 0, -0.463, 0.358
1, 0.900, 2, 1.000, 100.000, 0.18, Velocity, 0, -0.46, 0.36
1, 0.883, 2, 1.000, 116.667, 0.18, Velocity, 0, -0.46, 0.36
1, 0.867, 2, 1.000, 133.333, 0.179, Velocity, 0, -0.463, 0.358
1, 0.850, 2, 1.000, 150.000, 0.18, Velocity, 0, -0.46, 0.36
1, 0.833, 2, 1.000, 166.667, 0.18, Velocity, 0, -0.46, 0.36
1, 0.817, 2, 1.000, 183.333, 0.18, Velocity, 0, -0.46, 0.36
1, 0.800, 2, 1.000, 200.000, 0.18, Velocity, 0, -0.46, 0.36
1, 0.783, 2, 1.000, 216.667, 0.18, Velocity, 0, -0.46, 0.36
1, 0.767, 2, 1.000, 233.333, 0.18, Velocity, 0, -0.46, 0.36
1, 0.750, 2, 1.000, 250.000, 0.18, Velocity, 0, -0.46, 0.36
1, 0.733, 2, 1.000, 266.667, 0.18, Velocity, 0, -0.46, 0.36
1, 0.717, 2, 1.000, 283.333, 0.18, Velocity, 0, -0.46, 0.36
1, 0.700, 2, 1.000, 300.000, 0.18, Velocity, 0, -0.46, 0.36
1, 0.683, 2, 1.000, 316.667, 0.18, Velocity, 0, -0.46, 0.36
1, 0.667, 2, 1.000, 333.333, 0.18, Velocity, 0, -0.46, 0.36
1, 0.650, 2, 1.000, 350.000, 0.179, Velocity, 0, -0.463, 0.358
1, 0.633, 2, 1.000, 366.667, 0.18, Velocity, 0, -0.46, 0.36
1, 0.617, 2, 1.000, 383.333, 0.179, Velocity, 0, -0.463, 0.358
1, 0.600, 2, 1.000, 400.000, 0.179, Velocity, 0, -0.463, 0.358
1, 0.583, 2, 1.000, 416.667, 0.179, Velocity, 0, -0.463, 0.358
1, 0.567, 2, 1.000, 433.333, 0.179, Velocity, 0, -0.463, 0.358
1, 0.550, 2, 1.000, 450.000, 0.18, Velocity, 0, -0.46, 0.36
1, 0.533, 2, 1.000, 466.667, 0.18, Velocity, 0, -0.46, 0.36
1, 0.517, 2, 1.000, 483.333, 0.179, Velocity, 0, -0.463, 0.358
1, 0.500, 2, 1.000, 500.000, 0.179, Velocity, 0, -0.463, 0.358
1, 0.483, 2, 1.000, 516.667, 0.179, Velocity, 0, -0.463, 0.358
1, 0.467, 2, 1.000, 533.333, 0.179, Velocity, 0, -0.463, 0.358
1, 0.450, 2, 1.000, 550.000, 0.179, Velocity, 0, -0.463, 0.358
1, 0.433, 2, 1.000, 566.667, 0.179, Velocity, 0, -0.463, 0.358
1, 0.417, 2, 1.000, 583.333, 0.18, Velocity, 0, -0.46, 0.36
1, 0.400, 2, 1.000, 600.000, 0.18, Velocity, 0, -0.46, 0.36
1, 0.383, 2, 1.000, 616.667, 0.18, Velocity, 0, -0.46, 0.36
1, 0.367, 2, 1.000, 633.333, 0.18, Velocity, 0, -0.46, 0.36
1, 0.350, 2, 1.000, 650.000, 0.18, Velocity, 0, -0.46, 0.36
1, 0.333, 2, 1.000, 666.667, 0.179, Velocity, 0, -0.463, 0.358
1, 0.317, 2, 1.000, 683.333, 0.179, Velocity, 0, -0.463, 0.358
1, 0.300, 2, 1.000, 700.000, 0.18, Velocity, 0, -0.46, 0.36
1, 0.283, 2, 1.000, 716.667, 0.18, Velocity, 0, -0.46, 0.36
1, 0.267, 2, 1.000, 733.333, 0.18, Velocity, 0, -0.46, 0.36
1, 0.250, 2, 1.000, 750.000, 0.18, Velocity, 0, -0.46, 0.36
1, 0.233, 2, 1.000, 766.667, 0.18, Velocity, 0, -0.46, 0.36
1, 0.217, 2, 1.000, 783.333, 0.18, Velocity, 0, -0.46, 0.36
1, 0.200, 2, 1.000, 800.000, 0.18, Velocity, 0, -0.46, 0.36
1, 0.183, 2, 1.000, 816.667, 0.18, Velocity, 0, -0.46, 0.36
