FrondFrameNum, FrondFrameLuminance, BackFrameNum, BackFrameLuminance, Time, Knob, ResponsePattern, StepNumber, Amplitude, Velocity
1, 1.000, 2, 0.000, 0.000, 1, Velocity, 0, 2, 2
1, 0.992, 2, 0.008, 16.667, 0.248, Velocity, 0, -0.256, 0.496
1, 0.983, 2, 0.017, 33.333, 0.248, Velocity, 0, -0.256, 0.496
1, 0.975, 2, 0.025, 50.000, 0.248, Velocity, 0, -0.256, 0.496
1, 0.967, 2, 0.033, 66.667, 0.247, Velocity, 0, -0.259, 0.494
1, 0.958, 2, 0.042, 83.333, 0.248, Velocity, 0, -0.256, 0.496
1, 0.950, 2, 0.050, 100.000, 0.248, Velocity, 0, -0.256, 0.496
1, 0.942, 2, 0.058, 116.667, 0.248, Velocity, 0, -0.256, 0.496
1, 0.933, 2, 0.067, 133.333, 0.248, Velocity, 0, -0.256, 0.496
1, 0.925, 2, 0.075, 150.000, 0.248, Velocity, 0, -0.256, 0.496
1, 0.917, 2, 0.083, 166.667, 0.248, Velocity, 0, -0.256, 0.496
1, 0.908, 2, 0.092, 183.333, 0.247, Velocity, 0, -0.259, 0.494
1, 0.900, 2, 0.100, 200.000, 0.248, Velocity, 0, -0.256, 0.496
1, 0.892, 2, 0.108, 216.667, 0.248, Velocity, 0, -0.256, 0.496
1, 0.883, 2, 0.117, 233.333, 0.248, Velocity, 0, -0.256, 0.496
1, 0.875, 2, 0.125, 250.000, 0.248, Velocity, 0, -0.256, 0.496
1, 0.867, 2, 0.133, 266.667, 0.247, Velocity, 0, -0.259, 0.494
1, 0.858, 2, 0.142, 283.333, 0.248, Velocity, 0, -0.256, 0.496
1, 0.850, 2, 0.150, 300.000, 0.248, Velocity, 0, -0.256, 0.496
1, 0.842, 2, 0.158, 316.667, 0.248, Velocity, 0, -0.256, 0.496
1, 0.833, 2, 0.167, 333.333, 0.248, Velocity, 0, -0.256, 0.496
1, 0.825, 2, 0.175, 350.000, 0.248, Velocity, 0, -0.256, 0.496
1, 0.817, 2, 0.183, 366.667, 0.247, Velocity, 0, -0.259, 0.494
1, 0.808, 2, 0.192, 383.333, 0.247, Velocity, 0, -0.259, 0.494
1, 0.800, 2, 0.200, 400.000, 0.247, Velocity, 0, -0.259, 0.494
1, 0.792, 2, 0.208, 416.667, 0.248, Velocity, 0, -0.256, 0.496
1, 0.783, 2, 0.217, 433.333, 0.248, Velocity, 0, -0.256, 0.496
1, 0.775, 2, 0.225, 450.000, 0.248, Velocity, 0, -0.256, 0.496
1, 0.767, 2, 0.233, 466.667, 0.248, Velocity, 0, -0.256, 0.496
1, 0.758, 2, 0.242, 483.333, 0.248, Velocity, 0, -0.256, 0.496
1, 0.750, 2, 0.250, 500.000, 0.248, Velocity, 0, -0.256, 0.496
1, 0.742, 2, 0.258, 516.667, 0.249, Velocity, 0, -0.253, 0.498
1, 0.733, 2, 0.267, 533.333, 0.249, Velocity, 0, -0.253, 0.498
1, 0.725, 2, 0.275, 550.000, 0.249, Velocity, 0, -0.253, 0.498
1, 0.717, 2, 0.283, 566.667, 0.25, Velocity, 0, -0.25, 0.5
1, 0.708, 2, 0.292, 583.333, 0.25, Velocity, 0, -0.25, 0.5
1, 0.700, 2, 0.300, 600.000, 0.251, Velocity, 0, -0.247, 0.502
1, 0.692, 2, 0.308, 616.667, 0.253, Velocity, 0, -0.241, 0.506
1, 0.683, 2, 0.317, 633.333, 0.256, Velocity, 0, -0.232, 0.512
1, 0.675, 2, 0.325, 650.000, 0.259, Velocity, 0, -0.223, 0.518
1, 0.667, 2, 0.333, 666.667, 0.262, Velocity, 0, -0.214, 0.524
1, 0.658, 2, 0.342, 683.333, 0.267, Velocity, 0, -0.199, 0.534
1, 0.650, 2, 0.350, 700.000, 0.27, Velocity, 0, -0.19, 0.54
1, 0.642, 2, 0.358, 716.667, 0.272, Velocity, 0, -0.184, 0.544
1, 0.633, 2, 0.367, 733.333, 0.274, Velocity, 0, -0.178, 0.548
1, 0.625, 2, 0.375, 750.000, 0.278, Velocity, 0, -0.166, 0.556
1, 0.617, 2, 0.383, 766.667, 0.278, Velocity, 0, -0.166, 0.556
1, 0.608, 2, 0.392, 783.333, 0.285, Velocity, 0, -0.145, 0.57
1, 0.600, 2, 0.400, 800.000, 0.292, Velocity, 0, -0.124, 0.584
1, 0.592, 2, 0.408, 816.667, 0.296, Velocity, 0, -0.112, 0.592
1, 0.583, 2, 0.417, 833.333, 0.3, Velocity, 0, -0.09999996, 0.6
1, 0.575, 2, 0.425, 850.000, 0.303, Velocity, 0, -0.09099999, 0.606
1, 0.567, 2, 0.433, 866.667, 0.307, Velocity, 0, -0.07899997, 0.614
1, 0.558, 2, 0.442, 883.333, 0.311, Velocity, 0, -0.06700003, 0.622
1, 0.550, 2, 0.450, 900.000, 0.315, Velocity, 0, -0.05500001, 0.63
1, 0.542, 2, 0.458, 916.667, 0.318, Velocity, 0, -0.04600003, 0.636
1, 0.533, 2, 0.467, 933.333, 0.324, Velocity, 0, -0.028, 0.648
1, 0.525, 2, 0.475, 950.000, 0.327, Velocity, 0, -0.01900002, 0.654
1, 0.517, 2, 0.483, 966.667, 0.329, Velocity, 0, -0.01300001, 0.658
1, 0.508, 2, 0.492, 983.333, 0.332, Velocity, 0, -0.004000038, 0.664
1, 0.500, 2, 0.500, 1000.000, 0.332, Velocity, 0, -0.004000038, 0.664
1, 0.492, 2, 0.508, 1016.667, 0.333, Velocity, 0, -0.0009999871, 0.666
1, 0.483, 2, 0.517, 1033.333, 0.333, Velocity, 0, -0.0009999871, 0.666
1, 0.475, 2, 0.525, 1050.000, 0.333, Velocity, 0, -0.0009999871, 0.666
1, 0.467, 2, 0.533, 1066.667, 0.333, Velocity, 0, -0.0009999871, 0.666
1, 0.458, 2, 0.542, 1083.333, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.450, 2, 0.550, 1100.000, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.442, 2, 0.558, 1116.667, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.433, 2, 0.567, 1133.333, 0.333, Velocity, 0, -0.0009999871, 0.666
1, 0.425, 2, 0.575, 1150.000, 0.333, Velocity, 0, -0.0009999871, 0.666
1, 0.417, 2, 0.583, 1166.667, 0.333, Velocity, 0, -0.0009999871, 0.666
1, 0.408, 2, 0.592, 1183.333, 0.333, Velocity, 0, -0.0009999871, 0.666
1, 0.400, 2, 0.600, 1200.000, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.392, 2, 0.608, 1216.667, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.383, 2, 0.617, 1233.333, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.375, 2, 0.625, 1250.000, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.367, 2, 0.633, 1266.667, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.358, 2, 0.642, 1283.333, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.350, 2, 0.650, 1300.000, 0.333, Velocity, 0, -0.0009999871, 0.666
1, 0.342, 2, 0.658, 1316.667, 0.333, Velocity, 0, -0.0009999871, 0.666
1, 0.333, 2, 0.667, 1333.333, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.325, 2, 0.675, 1350.000, 0.333, Velocity, 0, -0.0009999871, 0.666
1, 0.317, 2, 0.683, 1366.667, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.308, 2, 0.692, 1383.333, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.300, 2, 0.700, 1400.000, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.292, 2, 0.708, 1416.667, 0.334, Velocity, 0, 0.001999974, 0.668
1, 0.283, 2, 0.717, 1433.333, 0.335, Velocity, 0, 0.005000025, 0.67
1, 0.275, 2, 0.725, 1450.000, 0.337, Velocity, 0, 0.01100004, 0.674
1, 0.267, 2, 0.733, 1466.667, 0.342, Velocity, 0, 0.02600002, 0.684
