FrondFrameNum, FrondFrameLuminance, BackFrameNum, BackFrameLuminance, Time, Knob, ResponsePattern, StepNumber, Amplitude, Velocity
1, 1.000, 2, 1.000, 0.000, 1, Velocity, 0, 2, 2
1, 0.983, 2, 1.000, 16.667, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.967, 2, 1.000, 33.333, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.950, 2, 1.000, 50.000, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.933, 2, 1.000, 66.667, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.917, 2, 1.000, 83.333, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.900, 2, 1.000, 100.000, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.883, 2, 1.000, 116.667, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.867, 2, 1.000, 133.333, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.850, 2, 1.000, 150.000, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.833, 2, 1.000, 166.667, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.817, 2, 1.000, 183.333, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.800, 2, 1.000, 200.000, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.783, 2, 1.000, 216.667, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.767, 2, 1.000, 233.333, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.750, 2, 1.000, 250.000, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.733, 2, 1.000, 266.667, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.717, 2, 1.000, 283.333, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.700, 2, 1.000, 300.000, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.683, 2, 1.000, 316.667, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.667, 2, 1.000, 333.333, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.650, 2, 1.000, 350.000, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.633, 2, 1.000, 366.667, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.617, 2, 1.000, 383.333, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.600, 2, 1.000, 400.000, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.583, 2, 1.000, 416.667, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.567, 2, 1.000, 433.333, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.550, 2, 1.000, 450.000, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.533, 2, 1.000, 466.667, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.517, 2, 1.000, 483.333, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.500, 2, 1.000, 500.000, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.483, 2, 1.000, 516.667, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.467, 2, 1.000, 533.333, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.450, 2, 1.000, 550.000, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.433, 2, 1.000, 566.667, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.417, 2, 1.000, 583.333, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.400, 2, 1.000, 600.000, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.383, 2, 1.000, 616.667, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.367, 2, 1.000, 633.333, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.350, 2, 1.000, 650.000, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.333, 2, 1.000, 666.667, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.317, 2, 1.000, 683.333, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.300, 2, 1.000, 700.000, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.283, 2, 1.000, 716.667, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.267, 2, 1.000, 733.333, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.250, 2, 1.000, 750.000, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.233, 2, 1.000, 766.667, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.217, 2, 1.000, 783.333, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.200, 2, 1.000, 800.000, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.183, 2, 1.000, 816.667, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.167, 2, 1.000, 833.333, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.150, 2, 1.000, 850.000, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.133, 2, 1.000, 866.667, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.117, 2, 1.000, 883.333, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.100, 2, 1.000, 900.000, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.083, 2, 1.000, 916.667, 0.341, Velocity, 0, 0.02299997, 0.682
1, 0.067, 2, 1.000, 933.333, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.050, 2, 1.000, 950.000, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.033, 2, 1.000, 966.667, 0.34, Velocity, 0, 0.02000001, 0.68
1, 0.017, 2, 1.000, 983.333, 0.34, Velocity, 0, 0.02000001, 0.68
2, 1.000, 3, 1.000, 1000.000, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.983, 3, 1.000, 1016.667, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.967, 3, 1.000, 1033.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.950, 3, 1.000, 1050.000, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.933, 3, 1.000, 1066.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.917, 3, 1.000, 1083.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.900, 3, 1.000, 1100.000, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.883, 3, 1.000, 1116.667, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.867, 3, 1.000, 1133.333, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.850, 3, 1.000, 1150.000, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.833, 3, 1.000, 1166.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.817, 3, 1.000, 1183.333, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.800, 3, 1.000, 1200.000, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.783, 3, 1.000, 1216.667, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.767, 3, 1.000, 1233.333, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.750, 3, 1.000, 1250.000, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.733, 3, 1.000, 1266.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.717, 3, 1.000, 1283.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.700, 3, 1.000, 1300.000, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.683, 3, 1.000, 1316.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.667, 3, 1.000, 1333.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.650, 3, 1.000, 1350.000, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.633, 3, 1.000, 1366.667, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.617, 3, 1.000, 1383.333, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.600, 3, 1.000, 1400.000, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.583, 3, 1.000, 1416.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.567, 3, 1.000, 1433.333, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.550, 3, 1.000, 1450.000, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.533, 3, 1.000, 1466.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.517, 3, 1.000, 1483.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.500, 3, 1.000, 1500.000, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.483, 3, 1.000, 1516.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.467, 3, 1.000, 1533.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.450, 3, 1.000, 1550.000, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.433, 3, 1.000, 1566.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.417, 3, 1.000, 1583.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.400, 3, 1.000, 1600.000, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.383, 3, 1.000, 1616.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.367, 3, 1.000, 1633.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.350, 3, 1.000, 1650.000, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.333, 3, 1.000, 1666.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.317, 3, 1.000, 1683.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.300, 3, 1.000, 1700.000, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.283, 3, 1.000, 1716.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.267, 3, 1.000, 1733.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.250, 3, 1.000, 1750.000, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.233, 3, 1.000, 1766.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.217, 3, 1.000, 1783.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.200, 3, 1.000, 1800.000, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.183, 3, 1.000, 1816.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.167, 3, 1.000, 1833.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.150, 3, 1.000, 1850.000, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.133, 3, 1.000, 1866.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.117, 3, 1.000, 1883.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.100, 3, 1.000, 1900.000, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.083, 3, 1.000, 1916.667, 0.34, Velocity, 0, 0.02000001, 0.68
2, 0.067, 3, 1.000, 1933.333, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.050, 3, 1.000, 1950.000, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.033, 3, 1.000, 1966.667, 0.341, Velocity, 0, 0.02299997, 0.682
2, 0.017, 3, 1.000, 1983.333, 0.34, Velocity, 0, 0.02000001, 0.68
3, 1.000, 4, 1.000, 2000.000, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.983, 4, 1.000, 2016.667, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.967, 4, 1.000, 2033.333, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.950, 4, 1.000, 2050.000, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.933, 4, 1.000, 2066.667, 0.341, Velocity, 0, 0.02299997, 0.682
3, 0.917, 4, 1.000, 2083.333, 0.341, Velocity, 0, 0.02299997, 0.682
3, 0.900, 4, 1.000, 2100.000, 0.341, Velocity, 0, 0.02299997, 0.682
3, 0.883, 4, 1.000, 2116.667, 0.341, Velocity, 0, 0.02299997, 0.682
3, 0.867, 4, 1.000, 2133.333, 0.341, Velocity, 0, 0.02299997, 0.682
3, 0.850, 4, 1.000, 2150.000, 0.341, Velocity, 0, 0.02299997, 0.682
3, 0.833, 4, 1.000, 2166.667, 0.341, Velocity, 0, 0.02299997, 0.682
3, 0.817, 4, 1.000, 2183.333, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.800, 4, 1.000, 2200.000, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.783, 4, 1.000, 2216.667, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.767, 4, 1.000, 2233.333, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.750, 4, 1.000, 2250.000, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.733, 4, 1.000, 2266.667, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.717, 4, 1.000, 2283.333, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.700, 4, 1.000, 2300.000, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.683, 4, 1.000, 2316.667, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.667, 4, 1.000, 2333.333, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.650, 4, 1.000, 2350.000, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.633, 4, 1.000, 2366.667, 0.341, Velocity, 0, 0.02299997, 0.682
3, 0.617, 4, 1.000, 2383.333, 0.341, Velocity, 0, 0.02299997, 0.682
3, 0.600, 4, 1.000, 2400.000, 0.341, Velocity, 0, 0.02299997, 0.682
3, 0.583, 4, 1.000, 2416.667, 0.341, Velocity, 0, 0.02299997, 0.682
3, 0.567, 4, 1.000, 2433.333, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.550, 4, 1.000, 2450.000, 0.34, Velocity, 0, 0.02000001, 0.68
3, 0.533, 4, 1.000, 2466.667, 0.34, Velocity, 0, 0.02000001, 0.68
